Master Planning Family,Product Department,Product Group,Product Line,Product Price Group,Product Sub Group,Product Type,Short Name
G17,1,10,1, ,15,18,10366
G08,1,10,1, ,15,18,10366
G08,1,10,1, ,15,18,10366
G08,1,10,1, ,15,18,10366
G17,1,13,1, ,64,39,10714
G17,1,13,1, ,64,39,10714
G17,1,13,1, ,64,39,10714
G17,1,13,1, ,64,39,10714
G17,1,13,1, ,64,39,10714
G17,1,13,1, ,64,39,10714
G03,1,13,1, ,64,39,10714
G03,1,13,1, ,64,39,10714
G03,1,13,1, ,64,39,10714
50,1,6,1,N,58,13,10037
50,1,6,1,N,58,13,10037
50,1,6,1,N,58,13,10037
 ,   ,6,1,N,58,13,10037
 ,   ,6,1,N,58,13,10037
 ,   ,6,1,N,58,13,10037
G17,1,6,1, ,58,13,10037
G17,1,6,1, ,58,13,10037
G17,1,6,1, ,58,13,10037
P01,      ,13,1,   ,64,39,10093
P01,      ,13,1,   ,64,39,10093
P01,      ,13,1,   ,64,39,10093
10,1,13,1,N,64,39,10093
10,1,13,1,N,64,39,10093
10,1,13,1,N,64,39,10093
 ,   ,13,1,N,64,39,10093
 ,   ,13,1,N,64,39,10093
 ,   ,13,1,N,64,39,10093
SRS, ,13,1,N,64,39,10093
SRS, ,13,1,N,64,39,10093
SRS, ,13,1,N,64,39,10093
G17,1,11,1, ,8,33,10387
G17,1,11,1, ,8,33,10387
G17,1,11,1, ,8,33,10387
G17,1,11,1, ,8,33,10387
G17,1,11,1, ,8,33,10387
G17,1,11,1, ,8,33,10387
G13,1,11,1, ,8,33,10387
G13,1,11,1, ,8,33,10387
G13,1,11,1, ,8,33,10387
   ,      ,5,1,   ,35,5,10634
   ,      ,5,1,   ,35,5,10634
   ,      ,5,1,   ,35,5,10634
50,1,5,1,N,35,5,10634
50,1,5,1,N,35,5,10634
50,1,5,1,N,35,5,10634
 ,   ,5,1,N,35,5,10634
 ,   ,5,1,N,35,5,10634
 ,   ,5,1,N,35,5,10634
   ,      ,13,1,   ,34,5,10082
   ,      ,13,1,   ,34,5,10082
   ,      ,13,1,   ,34,5,10082
10,1,13,1,N,34,5,10082
10,1,13,1,N,34,5,10082
10,1,13,1,N,34,5,10082
10,1,13,1,N,34,5,10082
10,1,13,1,N,34,5,10082
10,1,13,1,N,34,5,10082
50,1,13,1,N,34,5,10082
50,1,13,1,N,34,5,10082
50,1,13,1,N,34,5,10082
G17,1,19,1, ,99,26,10208
G17,1,19,1, ,99,26,10208
G17,1,19,1, ,99,26,10208
G13,1,19,1, ,99,26,10208
G13,1,19,1, ,99,26,10208
G13,1,19,1, ,99,26,10208
0, ,19,1,1,99,26,10208
0, ,19,1,1,99,26,10208
0, ,19,1,1,99,26,10208
30,1,19,1,N,99,26,10510
30,1,19,1,N,99,26,10510
30,1,19,1,N,99,26,10510
 ,   ,19,1,N,99,26,10510
 ,   ,19,1,N,99,26,10510
 ,   ,19,1,N,99,26,10510
0, ,19,1,4,99,26,10510
0, ,19,1,4,99,26,10510
0, ,19,1,4,99,26,10510
   ,N,23,1,0,5,46,10889
   ,N,23,1,0,5,46,10889
   ,N,23,1,0,5,46,10889
 ,0,23,1,0,5,46,10889
 ,0,23,1,0,5,46,10889
 ,0,23,1,0,5,46,10889
0, ,23,1,1,5,46,10889
0, ,23,1,1,5,46,10889
0, ,23,1,1,5,46,10889
 ,   ,6,1,N,62,47,10022
 ,   ,6,1,N,62,47,10022
 ,   ,6,1,N,62,47,10022
 ,0,6,1,0,62,47,10022
 ,0,6,1,0,62,47,10022
 ,0,6,1,0,62,47,10022
0, ,6,1,1,62,47,10022
0, ,6,1,1,62,47,10022
0, ,6,1,1,62,47,10022
30,1,10,2,N,76,18,10367
30,1,10,2,N,76,18,10367
30,1,10,2,N,76,18,10367
50,1,10,2,N,76,18,10367
50,1,10,2,N,76,18,10367
50,1,10,2,N,76,18,10367
TRK, ,10,2,N,76,18,10367
TRK, ,10,2,N,76,18,10367
TRK, ,10,2,N,76,18,10367
G17,1,13,1, ,64,39,10715
G17,1,13,1, ,64,39,10715
G17,1,13,1, ,64,39,10715
G17,1,13,1, ,64,39,10715
G17,1,13,1, ,64,39,10715
G17,1,13,1, ,64,39,10715
G03,1,13,1, ,64,39,10715
G03,1,13,1, ,64,39,10715
G03,1,13,1, ,64,39,10715
   ,      ,10,2,   ,76,18,10996
   ,      ,10,2,   ,76,18,10996
   ,      ,10,2,   ,76,18,10996
P01,      ,10,2,   ,76,18,10996
P01,      ,10,2,   ,76,18,10996
P01,      ,10,2,   ,76,18,10996
N,EP4101,10,2,        ,76,18,10996
N,EP4101,10,2,        ,76,18,10996
N,EP4101,10,2,        ,76,18,10996
30,1,7,1,N,3,26,10038
30,1,7,1,N,3,26,10038
30,1,7,1,N,3,26,10038
50,1,7,1,N,3,26,10038
50,1,7,1,N,3,26,10038
50,1,7,1,N,3,26,10038
50,1,7,1,N,3,26,10038
50,1,7,1,N,3,26,10038
50,1,7,1,N,3,26,10038
50,1,19,1,N,61,47,10491
50,1,19,1,N,61,47,10491
50,1,19,1,N,61,47,10491
50,1,19,1,N,61,47,10491
50,1,19,1,N,61,47,10491
50,1,19,1,N,61,47,10491
G04,1,19,1, ,61,47,10491
G04,1,19,1, ,61,47,10491
G04,1,19,1, ,61,47,10491
50,1,13,1,N,34,5,10094
50,1,13,1,N,34,5,10094
50,1,13,1,N,34,5,10094
50,1,13,1,N,34,5,10094
50,1,13,1,N,34,5,10094
50,1,13,1,N,34,5,10094
   ,1,13,1, ,34,5,10094
   ,1,13,1, ,34,5,10094
   ,1,13,1, ,34,5,10094
G17,1,13,1, ,34,5,10094
G17,1,13,1, ,34,5,10094
G17,1,13,1, ,34,5,10094
10,1,3,1,N,53,30,10307
10,1,3,1,N,53,30,10307
10,1,3,1,N,53,30,10307
50,1,3,1,N,53,30,10307
50,1,3,1,N,53,30,10307
50,1,3,1,N,53,30,10307
 ,   ,3,1,N,53,30,10307
 ,   ,3,1,N,53,30,10307
 ,   ,3,1,N,53,30,10307
 ,   ,12,1,N,66,22,10388
 ,   ,12,1,N,66,22,10388
 ,   ,12,1,N,66,22,10388
G17,1,12,1, ,66,22,10388
G17,1,12,1, ,66,22,10388
G17,1,12,1, ,66,22,10388
G13,1,12,1, ,66,22,10388
G13,1,12,1, ,66,22,10388
G13,1,12,1, ,66,22,10388
   ,      ,21,1,   ,109,44,10866
   ,      ,21,1,   ,109,44,10866
   ,      ,21,1,   ,109,44,10866
 ,   ,21,1,N,109,44,10866
 ,   ,21,1,N,109,44,10866
 ,   ,21,1,N,109,44,10866
   , ,21,1,N,109,44,10866
   , ,21,1,N,109,44,10866
   , ,21,1,N,109,44,10866
10,1,13,1,N,110,24,10083
10,1,13,1,N,110,24,10083
10,1,13,1,N,110,24,10083
10,1,13,1,N,110,24,10083
10,1,13,1,N,110,24,10083
10,1,13,1,N,110,24,10083
50,1,13,1,N,110,24,10083
50,1,13,1,N,110,24,10083
50,1,13,1,N,110,24,10083
G17,1,13,1, ,110,24,10083
G17,1,13,1, ,110,24,10083
G17,1,13,1, ,110,24,10083
G17,1,22,1, ,36,7,10255
G17,1,22,1, ,36,7,10255
G17,1,22,1, ,36,7,10255
G17,1,22,1, ,36,7,10255
G17,1,22,1, ,36,7,10255
G17,1,22,1, ,36,7,10255
   ,N,22,1,0,36,7,10255
   ,N,22,1,0,36,7,10255
   ,N,22,1,0,36,7,10255
30,1,19,1,N,99,26,10511
30,1,19,1,N,99,26,10511
30,1,19,1,N,99,26,10511
TRK, ,19,1,N,99,26,10511
TRK, ,19,1,N,99,26,10511
TRK, ,19,1,N,99,26,10511
0, ,19,1,1,99,26,10511
0, ,19,1,1,99,26,10511
0, ,19,1,1,99,26,10511
G14,1,23,1, ,5,46,10890
G14,1,23,1, ,5,46,10890
G14,1,23,1, ,5,46,10890
 ,0,23,1,0,5,46,10890
 ,0,23,1,0,5,46,10890
 ,0,23,1,0,5,46,10890
 ,0,23,1,0,5,46,10890
 ,0,23,1,0,5,46,10890
 ,0,23,1,0,5,46,10890
   ,      ,6,1,   ,58,13,10023
   ,      ,6,1,   ,58,13,10023
   ,      ,6,1,   ,58,13,10023
G17,1,6,1, ,58,13,10023
G17,1,6,1, ,58,13,10023
G17,1,6,1, ,58,13,10023
 ,0,6,1,0,58,13,10023
 ,0,6,1,0,58,13,10023
 ,0,6,1,0,58,13,10023
30,1,21,1,N,83,44,10236
30,1,21,1,N,83,44,10236
30,1,21,1,N,83,44,10236
50,1,21,1,N,83,44,10236
50,1,21,1,N,83,44,10236
50,1,21,1,N,83,44,10236
G17,1,21,1, ,83,44,10236
G17,1,21,1, ,83,44,10236
G17,1,21,1, ,83,44,10236
10,1,10,2,N,76,18,10368
10,1,10,2,N,76,18,10368
10,1,10,2,N,76,18,10368
G08,1,10,2, ,76,18,10368
G08,1,10,2, ,76,18,10368
G08,1,10,2, ,76,18,10368
0, ,10,2,1,76,18,10368
0, ,10,2,1,76,18,10368
0, ,10,2,1,76,18,10368
10,1,7,1,N,3,26,10039
10,1,7,1,N,3,26,10039
10,1,7,1,N,3,26,10039
30,1,7,1,N,3,26,10039
30,1,7,1,N,3,26,10039
30,1,7,1,N,3,26,10039
50,1,7,1,N,3,26,10039
50,1,7,1,N,3,26,10039
50,1,7,1,N,3,26,10039
30,1,21,1,N,83,44,10233
30,1,21,1,N,83,44,10233
30,1,21,1,N,83,44,10233
G17,1,21,1, ,83,44,10233
G17,1,21,1, ,83,44,10233
G17,1,21,1, ,83,44,10233
G05,1,21,1, ,83,44,10233
G05,1,21,1, ,83,44,10233
G05,1,21,1, ,83,44,10233
10,1,12,1,N,66,22,10389
10,1,12,1,N,66,22,10389
10,1,12,1,N,66,22,10389
 ,   ,12,1,N,66,22,10389
 ,   ,12,1,N,66,22,10389
 ,   ,12,1,N,66,22,10389
G13,1,12,1, ,66,22,10389
G13,1,12,1, ,66,22,10389
G13,1,12,1, ,66,22,10389
   ,      ,19,1,   ,61,47,10794
   ,      ,19,1,   ,61,47,10794
   ,      ,19,1,   ,61,47,10794
 ,   ,19,1,N,61,47,10794
 ,   ,19,1,N,61,47,10794
 ,   ,19,1,N,61,47,10794
G17,1,19,1, ,61,47,10794
G17,1,19,1, ,61,47,10794
G17,1,19,1, ,61,47,10794
10,1,21,1,N,109,44,10867
10,1,21,1,N,109,44,10867
10,1,21,1,N,109,44,10867
G17,1,21,1, ,109,44,10867
G17,1,21,1, ,109,44,10867
G17,1,21,1, ,109,44,10867
   ,N,21,1,0,109,44,10867
   ,N,21,1,0,109,44,10867
   ,N,21,1,0,109,44,10867
10,1,13,1,N,100,33,10084
10,1,13,1,N,100,33,10084
10,1,13,1,N,100,33,10084
 ,   ,13,1,N,100,33,10084
 ,   ,13,1,N,100,33,10084
 ,   ,13,1,N,100,33,10084
TRK, ,13,1,N,100,33,10084
TRK, ,13,1,N,100,33,10084
TRK, ,13,1,N,100,33,10084
G17,1,13,1, ,100,33,10084
G17,1,13,1, ,100,33,10084
G17,1,13,1, ,100,33,10084
10,1,19,1,N,99,26,10209
10,1,19,1,N,99,26,10209
10,1,19,1,N,99,26,10209
G17,1,19,1, ,99,26,10209
G17,1,19,1, ,99,26,10209
G17,1,19,1, ,99,26,10209
   ,N,19,1,0,99,26,10209
   ,N,19,1,0,99,26,10209
   ,N,19,1,0,99,26,10209
10,1,13,1,N,63,47,10400
10,1,13,1,N,63,47,10400
10,1,13,1,N,63,47,10400
   ,1,13,1, ,63,47,10400
   ,1,13,1, ,63,47,10400
   ,1,13,1, ,63,47,10400
G17,1,13,1, ,63,47,10400
G17,1,13,1, ,63,47,10400
G17,1,13,1, ,63,47,10400
   ,1,6,1, ,58,13,10024
   ,1,6,1, ,58,13,10024
   ,1,6,1, ,58,13,10024
G13,1,6,1, ,58,13,10024
G13,1,6,1, ,58,13,10024
G13,1,6,1, ,58,13,10024
0, ,6,1,1,58,13,10024
0, ,6,1,1,58,13,10024
0, ,6,1,1,58,13,10024
50,1,10,2,N,76,18,10369
50,1,10,2,N,76,18,10369
50,1,10,2,N,76,18,10369
G17,1,10,2, ,76,18,10369
G17,1,10,2, ,76,18,10369
G17,1,10,2, ,76,18,10369
   ,N,10,2,0,76,18,10369
   ,N,10,2,0,76,18,10369
   ,N,10,2,0,76,18,10369
30,1,6,1,N,93,14,10653
30,1,6,1,N,93,14,10653
30,1,6,1,N,93,14,10653
50,1,6,1,N,93,14,10653
50,1,6,1,N,93,14,10653
50,1,6,1,N,93,14,10653
G17,1,6,1, ,93,14,10653
G17,1,6,1, ,93,14,10653
G17,1,6,1, ,93,14,10653
50,1,13,1,N,34,5,10716
50,1,13,1,N,34,5,10716
50,1,13,1,N,34,5,10716
G17,1,13,1, ,34,5,10716
G17,1,13,1, ,34,5,10716
G17,1,13,1, ,34,5,10716
G03,1,13,1, ,34,5,10716
G03,1,13,1, ,34,5,10716
G03,1,13,1, ,34,5,10716
10,1,13,1,N,60,47,10095
10,1,13,1,N,60,47,10095
10,1,13,1,N,60,47,10095
30,1,13,1,N,60,47,10095
30,1,13,1,N,60,47,10095
30,1,13,1,N,60,47,10095
50,1,13,1,N,60,47,10095
50,1,13,1,N,60,47,10095
50,1,13,1,N,60,47,10095
G17,1,13,1, ,60,47,10095
G17,1,13,1, ,60,47,10095
G17,1,13,1, ,60,47,10095
10,1,19,1,N,61,47,10185
10,1,19,1,N,61,47,10185
10,1,19,1,N,61,47,10185
G17,1,19,1, ,61,47,10185
G17,1,19,1, ,61,47,10185
G17,1,19,1, ,61,47,10185
0, ,19,1,1,61,47,10185
0, ,19,1,1,61,47,10185
0, ,19,1,1,61,47,10185
G17,1,12,1, ,66,22,10390
G17,1,12,1, ,66,22,10390
G17,1,12,1, ,66,22,10390
G17,1,12,1, ,66,22,10390
G17,1,12,1, ,66,22,10390
G17,1,12,1, ,66,22,10390
G13,1,12,1, ,66,22,10390
G13,1,12,1, ,66,22,10390
G13,1,12,1, ,66,22,10390
 ,   ,10,1,N,15,18,10981
 ,   ,10,1,N,15,18,10981
 ,   ,10,1,N,15,18,10981
   ,N,10,1,0,15,18,10981
   ,N,10,1,0,15,18,10981
   ,N,10,1,0,15,18,10981
   ,      ,13,1,   ,29,5,10085
   ,      ,13,1,   ,29,5,10085
   ,      ,13,1,   ,29,5,10085
10,1,13,1,N,29,5,10085
10,1,13,1,N,29,5,10085
10,1,13,1,N,29,5,10085
50,1,13,1,N,29,5,10085
50,1,13,1,N,29,5,10085
50,1,13,1,N,29,5,10085
G17,1,13,1, ,29,5,10085
G17,1,13,1, ,29,5,10085
G17,1,13,1, ,29,5,10085
   ,      ,22,1,   ,36,7,10256
   ,      ,22,1,   ,36,7,10256
   ,      ,22,1,   ,36,7,10256
50,1,22,1,N,36,7,10256
50,1,22,1,N,36,7,10256
50,1,22,1,N,36,7,10256
G17,1,22,1, ,36,7,10256
G17,1,22,1, ,36,7,10256
G17,1,22,1, ,36,7,10256
10,1,13,1,N,34,5,10401
10,1,13,1,N,34,5,10401
10,1,13,1,N,34,5,10401
30,1,13,1,N,34,5,10401
30,1,13,1,N,34,5,10401
30,1,13,1,N,34,5,10401
50,1,13,1,N,34,5,10401
50,1,13,1,N,34,5,10401
50,1,13,1,N,34,5,10401
10,1,2,1,N,27,4,10586
10,1,2,1,N,27,4,10586
10,1,2,1,N,27,4,10586
30,1,2,1,N,27,4,10586
30,1,2,1,N,27,4,10586
30,1,2,1,N,27,4,10586
50,1,2,1,N,27,4,10586
50,1,2,1,N,27,4,10586
50,1,2,1,N,27,4,10586
 ,   ,19,1,N,99,26,10830
 ,   ,19,1,N,99,26,10830
 ,   ,19,1,N,99,26,10830
G03,1,19,1, ,99,26,10830
G03,1,19,1, ,99,26,10830
G03,1,19,1, ,99,26,10830
G11,1,19,1, ,99,26,10830
G11,1,19,1, ,99,26,10830
G11,1,19,1, ,99,26,10830
   ,      ,6,1,   ,58,13,10025
   ,      ,6,1,   ,58,13,10025
   ,      ,6,1,   ,58,13,10025
   ,      ,6,1,   ,58,13,10025
   ,      ,6,1,   ,58,13,10025
   ,      ,6,1,   ,58,13,10025
10,1,6,1,N,58,13,10025
10,1,6,1,N,58,13,10025
10,1,6,1,N,58,13,10025
0, ,6,1,1,58,13,10025
0, ,6,1,1,58,13,10025
0, ,6,1,1,58,13,10025
50,1,2,1,N,27,4,10282
50,1,2,1,N,27,4,10282
50,1,2,1,N,27,4,10282
 ,   ,2,1,N,27,4,10282
 ,   ,2,1,N,27,4,10282
 ,   ,2,1,N,27,4,10282
G17,1,2,1, ,27,4,10282
G17,1,2,1, ,27,4,10282
G17,1,2,1, ,27,4,10282
   ,      ,10,2,   ,76,18,10370
   ,      ,10,2,   ,76,18,10370
   ,      ,10,2,   ,76,18,10370
50,1,10,2,N,76,18,10370
50,1,10,2,N,76,18,10370
50,1,10,2,N,76,18,10370
 ,0,10,2,0,76,18,10370
 ,0,10,2,0,76,18,10370
 ,0,10,2,0,76,18,10370
   ,      ,13,1,   ,60,47,10717
   ,      ,13,1,   ,60,47,10717
   ,      ,13,1,   ,60,47,10717
G17,1,13,1, ,60,47,10717
G17,1,13,1, ,60,47,10717
G17,1,13,1, ,60,47,10717
G03,1,13,1, ,60,47,10717
G03,1,13,1, ,60,47,10717
G03,1,13,1, ,60,47,10717
P01,      ,10,2,   ,76,18,10997
P01,      ,10,2,   ,76,18,10997
P01,      ,10,2,   ,76,18,10997
 ,0,10,2,0,76,18,10997
 ,0,10,2,0,76,18,10997
 ,0,10,2,0,76,18,10997
50,1,3,1,N,33,30,10308
50,1,3,1,N,33,30,10308
50,1,3,1,N,33,30,10308
50,1,3,1,N,33,30,10308
50,1,3,1,N,33,30,10308
50,1,3,1,N,33,30,10308
   ,N,3,1,0,33,30,10308
   ,N,3,1,0,33,30,10308
   ,N,3,1,0,33,30,10308
 ,   ,12,1,N,66,22,10391
 ,   ,12,1,N,66,22,10391
 ,   ,12,1,N,66,22,10391
G13,1,12,1, ,66,22,10391
G13,1,12,1, ,66,22,10391
G13,1,12,1, ,66,22,10391
N,EP4101,12,1,        ,66,22,10391
N,EP4101,12,1,        ,66,22,10391
N,EP4101,12,1,        ,66,22,10391
50,1,5,1,N,35,5,10635
50,1,5,1,N,35,5,10635
50,1,5,1,N,35,5,10635
ATV, ,5,1,N,35,5,10635
ATV, ,5,1,N,35,5,10635
ATV, ,5,1,N,35,5,10635
G17,1,5,1, ,35,5,10635
G17,1,5,1, ,35,5,10635
G17,1,5,1, ,35,5,10635
30,1,10,1,N,14,18,10982
30,1,10,1,N,14,18,10982
30,1,10,1,N,14,18,10982
   ,N,10,1,0,14,18,10982
   ,N,10,1,0,14,18,10982
   ,N,10,1,0,14,18,10982
   ,      ,13,1,   ,63,47,10086
   ,      ,13,1,   ,63,47,10086
   ,      ,13,1,   ,63,47,10086
10,1,13,1,N,63,47,10086
10,1,13,1,N,63,47,10086
10,1,13,1,N,63,47,10086
G17,1,13,1, ,63,47,10086
G17,1,13,1, ,63,47,10086
G17,1,13,1, ,63,47,10086
N,EP4101,13,1,        ,63,47,10086
N,EP4101,13,1,        ,63,47,10086
N,EP4101,13,1,        ,63,47,10086
 ,   ,19,1,N,99,26,10210
 ,   ,19,1,N,99,26,10210
 ,   ,19,1,N,99,26,10210
G17,1,19,1, ,99,26,10210
G17,1,19,1, ,99,26,10210
G17,1,19,1, ,99,26,10210
G17,1,19,1, ,99,26,10210
G17,1,19,1, ,99,26,10210
G17,1,19,1, ,99,26,10210
   ,      ,2,1,   ,27,4,10587
   ,      ,2,1,   ,27,4,10587
   ,      ,2,1,   ,27,4,10587
30,1,2,1,N,27,4,10587
30,1,2,1,N,27,4,10587
30,1,2,1,N,27,4,10587
   ,1,2,1, ,27,4,10587
   ,1,2,1, ,27,4,10587
   ,1,2,1, ,27,4,10587
G17,1,10,2, ,76,18,10371
G17,1,10,2, ,76,18,10371
G17,1,10,2, ,76,18,10371
G08,1,10,2, ,76,18,10371
G08,1,10,2, ,76,18,10371
G08,1,10,2, ,76,18,10371
   ,N,10,2,0,76,18,10371
   ,N,10,2,0,76,18,10371
   ,N,10,2,0,76,18,10371
50,1,21,1,N,54,44,10542
50,1,21,1,N,54,44,10542
50,1,21,1,N,54,44,10542
0, ,21,1,1,54,44,10542
0, ,21,1,1,54,44,10542
0, ,21,1,1,54,44,10542
0, ,21,1,1,54,44,10542
0, ,21,1,1,54,44,10542
0, ,21,1,1,54,44,10542
P01,      ,3,1,   ,49,1,10602
P01,      ,3,1,   ,49,1,10602
P01,      ,3,1,   ,49,1,10602
50,1,3,1,N,49,1,10602
50,1,3,1,N,49,1,10602
50,1,3,1,N,49,1,10602
0, ,3,1,1,49,1,10602
0, ,3,1,1,49,1,10602
0, ,3,1,1,49,1,10602
   ,      ,5,1,   ,35,5,10012
   ,      ,5,1,   ,35,5,10012
   ,      ,5,1,   ,35,5,10012
10,1,5,1,N,35,5,10012
10,1,5,1,N,35,5,10012
10,1,5,1,N,35,5,10012
N,EP4101,5,1,        ,35,5,10012
N,EP4101,5,1,        ,35,5,10012
N,EP4101,5,1,        ,35,5,10012
 ,   ,13,1,N,10,25,10096
 ,   ,13,1,N,10,25,10096
 ,   ,13,1,N,10,25,10096
   , ,13,1,N,10,25,10096
   , ,13,1,N,10,25,10096
   , ,13,1,N,10,25,10096
   ,1,13,1, ,10,25,10096
   ,1,13,1, ,10,25,10096
   ,1,13,1, ,10,25,10096
   ,N,13,1,0,10,25,10096
   ,N,13,1,0,10,25,10096
   ,N,13,1,0,10,25,10096
10,1,12,1,N,66,22,10699
10,1,12,1,N,66,22,10699
10,1,12,1,N,66,22,10699
30,1,12,1,N,66,22,10699
30,1,12,1,N,66,22,10699
30,1,12,1,N,66,22,10699
G03,1,12,1, ,66,22,10699
G03,1,12,1, ,66,22,10699
G03,1,12,1, ,66,22,10699
   ,      ,10,1,   ,14,18,10983
   ,      ,10,1,   ,14,18,10983
   ,      ,10,1,   ,14,18,10983
 ,   ,10,1,N,14,18,10983
 ,   ,10,1,N,14,18,10983
 ,   ,10,1,N,14,18,10983
10,1,13,1,N,64,39,10087
10,1,13,1,N,64,39,10087
10,1,13,1,N,64,39,10087
50,1,13,1,N,64,39,10087
50,1,13,1,N,64,39,10087
50,1,13,1,N,64,39,10087
 ,   ,13,1,N,64,39,10087
 ,   ,13,1,N,64,39,10087
 ,   ,13,1,N,64,39,10087
G17,1,13,1, ,64,39,10087
G17,1,13,1, ,64,39,10087
G17,1,13,1, ,64,39,10087
30,1,22,1,N,37,7,10257
30,1,22,1,N,37,7,10257
30,1,22,1,N,37,7,10257
0, ,22,1,1,37,7,10257
0, ,22,1,1,37,7,10257
0, ,22,1,1,37,7,10257
 ,0,22,1,30,37,7,10257
 ,0,22,1,30,37,7,10257
 ,0,22,1,30,37,7,10257
P01,      ,4,2,   ,30,41,10320
P01,      ,4,2,   ,30,41,10320
P01,      ,4,2,   ,30,41,10320
50,1,4,2,N,30,41,10320
50,1,4,2,N,30,41,10320
50,1,4,2,N,30,41,10320
TRK, ,4,2,N,30,41,10320
TRK, ,4,2,N,30,41,10320
TRK, ,4,2,N,30,41,10320
30,1,23,1,N,57,46,10891
30,1,23,1,N,57,46,10891
30,1,23,1,N,57,46,10891
 ,0,23,1,0,57,46,10891
 ,0,23,1,0,57,46,10891
 ,0,23,1,0,57,46,10891
0, ,23,1,1,57,46,10891
0, ,23,1,1,57,46,10891
0, ,23,1,1,57,46,10891
   ,      ,6,1,   ,58,13,10026
   ,      ,6,1,   ,58,13,10026
   ,      ,6,1,   ,58,13,10026
50,1,6,1,N,58,13,10026
50,1,6,1,N,58,13,10026
50,1,6,1,N,58,13,10026
 ,   ,6,1,N,58,13,10026
 ,   ,6,1,N,58,13,10026
 ,   ,6,1,N,58,13,10026
 ,   ,6,1,N,58,13,10026
 ,   ,6,1,N,58,13,10026
 ,   ,6,1,N,58,13,10026
   ,      ,10,1,   ,6,18,10372
   ,      ,10,1,   ,6,18,10372
   ,      ,10,1,   ,6,18,10372
G08,1,10,1, ,6,18,10372
G08,1,10,1, ,6,18,10372
G08,1,10,1, ,6,18,10372
   ,N,10,1,0,6,18,10372
   ,N,10,1,0,6,18,10372
   ,N,10,1,0,6,18,10372
   ,      ,3,1,   ,49,1,10603
   ,      ,3,1,   ,49,1,10603
   ,      ,3,1,   ,49,1,10603
30,1,3,1,N,49,1,10603
30,1,3,1,N,49,1,10603
30,1,3,1,N,49,1,10603
30,1,3,1,N,49,1,10603
30,1,3,1,N,49,1,10603
30,1,3,1,N,49,1,10603
50,1,3,1,N,53,30,10309
50,1,3,1,N,53,30,10309
50,1,3,1,N,53,30,10309
50,1,3,1,N,53,30,10309
50,1,3,1,N,53,30,10309
50,1,3,1,N,53,30,10309
G17,1,3,1, ,53,30,10309
G17,1,3,1, ,53,30,10309
G17,1,3,1, ,53,30,10309
50,1,12,1,N,66,22,10392
50,1,12,1,N,66,22,10392
50,1,12,1,N,66,22,10392
G17,1,12,1, ,66,22,10392
G17,1,12,1, ,66,22,10392
G17,1,12,1, ,66,22,10392
 ,0,12,1,0,66,22,10392
 ,0,12,1,0,66,22,10392
 ,0,12,1,0,66,22,10392
10,1,19,1,N,61,47,10795
10,1,19,1,N,61,47,10795
10,1,19,1,N,61,47,10795
10,1,19,1,N,61,47,10795
10,1,19,1,N,61,47,10795
10,1,19,1,N,61,47,10795
G04,1,19,1, ,61,47,10795
G04,1,19,1, ,61,47,10795
G04,1,19,1, ,61,47,10795
50,1,21,1,N,109,44,10868
50,1,21,1,N,109,44,10868
50,1,21,1,N,109,44,10868
G17,1,21,1, ,109,44,10868
G17,1,21,1, ,109,44,10868
G17,1,21,1, ,109,44,10868
0, ,21,1,1,109,44,10868
0, ,21,1,1,109,44,10868
0, ,21,1,1,109,44,10868
   ,      ,22,1,   ,38,7,10258
   ,      ,22,1,   ,38,7,10258
   ,      ,22,1,   ,38,7,10258
   ,N,22,1,0,38,7,10258
   ,N,22,1,0,38,7,10258
   ,N,22,1,0,38,7,10258
0, ,22,1,4,38,7,10258
0, ,22,1,4,38,7,10258
0, ,22,1,4,38,7,10258
30,1,19,1,N,99,26,10512
30,1,19,1,N,99,26,10512
30,1,19,1,N,99,26,10512
   ,N,19,1,0,99,26,10512
   ,N,19,1,0,99,26,10512
   ,N,19,1,0,99,26,10512
0, ,19,1,1,99,26,10512
0, ,19,1,1,99,26,10512
0, ,19,1,1,99,26,10512
   ,      ,10,1,   ,6,18,10373
   ,      ,10,1,   ,6,18,10373
   ,      ,10,1,   ,6,18,10373
G08,1,10,1, ,6,18,10373
G08,1,10,1, ,6,18,10373
G08,1,10,1, ,6,18,10373
   ,N,10,1,0,6,18,10373
   ,N,10,1,0,6,18,10373
   ,N,10,1,0,6,18,10373
   ,      ,3,1,   ,48,1,10604
   ,      ,3,1,   ,48,1,10604
   ,      ,3,1,   ,48,1,10604
 ,   ,3,1,N,48,1,10604
 ,   ,3,1,N,48,1,10604
 ,   ,3,1,N,48,1,10604
G17,1,3,1, ,48,1,10604
G17,1,3,1, ,48,1,10604
G17,1,3,1, ,48,1,10604
30,1,6,1,N,94,12,10654
30,1,6,1,N,94,12,10654
30,1,6,1,N,94,12,10654
50,1,6,1,N,94,12,10654
50,1,6,1,N,94,12,10654
50,1,6,1,N,94,12,10654
0, ,6,1,1,94,12,10654
0, ,6,1,1,94,12,10654
0, ,6,1,1,94,12,10654
   ,      ,6,1,   ,62,47,10956
   ,      ,6,1,   ,62,47,10956
   ,      ,6,1,   ,62,47,10956
10,1,6,1,N,62,47,10956
10,1,6,1,N,62,47,10956
10,1,6,1,N,62,47,10956
   ,      ,5,1,   ,35,5,10013
   ,      ,5,1,   ,35,5,10013
   ,      ,5,1,   ,35,5,10013
30,1,5,1,N,35,5,10013
