BudgetPeriod,Budget Amount,BudgetYear,Customer Number,textBudgetPeriod
8,0,2008,10017072,Aug
8,0,2008,10014495,Aug
8,0,2008,10018352,Aug
8,0,2008,10020445,Aug
8,0,2008,10023275,Aug
8,0,2008,10019900,Aug
8,0,2008,10008593,Aug
8,0,2008,10023471,Aug
8,0,2008,10024524,Aug
8,0,2008,10022167,Aug
8,0,2008,10027381,Aug
8,0,2008,10006093,Aug
8,0,2008,10004255,Aug
8,0,2008,10026581,Aug
8,0,2008,10025034,Aug
8,0,2008,10025284,Aug
8,0,2008,10023489,Aug
8,0,2008,10019678,Aug
8,0,2008,10026522,Aug
8,0,2008,10025287,Aug
8,0,2008,10020907,Aug
8,0,2008,10016564,Aug
8,0,2008,10020639,Aug
8,0,2008,10007591,Aug
8,0,2008,10025038,Aug
8,0,2008,10026038,Aug
8,0,2008,10025304,Aug
8,0,2008,10024010,Aug
8,0,2008,10018867,Aug
8,0,2008,10025248,Aug
8,0,2008,10007123,Aug
8,0,2008,10011398,Aug
8,0,2008,10025583,Aug
8,0,2008,10023513,Aug
8,0,2008,10025021,Aug
8,0,2008,10025299,Aug
8,0,2008,10000466,Aug
8,0,2008,10019388,Aug
8,0,2008,10020663,Aug
8,0,2008,10025778,Aug
8,0,2008,10013188,Aug
8,0,2008,10015275,Aug
8,0,2008,10020662,Aug
8,0,2008,10026336,Aug
8,0,2008,10021145,Aug
8,0,2008,10026861,Aug
8,0,2008,10017553,Aug
8,0,2008,10022678,Aug
8,0,2008,10025249,Aug
8,0,2008,10010935,Aug
8,0,2008,10007566,Aug
8,0,2008,10021179,Aug
8,0,2008,10008134,Aug
8,0,2008,10009633,Aug
8,0,2008,10025251,Aug
8,0,2008,10022750,Aug
8,0,2008,10022456,Aug
8,0,2008,10021222,Aug
8,0,2008,10013232,Aug
8,0,2008,10015011,Aug
8,0,2008,10025552,Aug
8,0,2008,10019909,Aug
8,0,2008,10022490,Aug
8,0,2008,10010912,Aug
8,0,2008,10020915,Aug
8,0,2008,10026299,Aug
8,0,2008,10009653,Aug
8,0,2008,10023964,Aug
8,0,2008,10027119,Aug
8,0,2008,10026606,Aug
8,0,2008,10023003,Aug
8,0,2008,10000472,Aug
8,0,2008,10025051,Aug
8,0,2008,10015793,Aug
8,0,2008,10024725,Aug
8,0,2008,10022201,Aug
8,0,2008,10007564,Aug
8,0,2008,10018665,Aug
8,0,2008,10021936,Aug
8,0,2008,10014238,Aug
8,0,2008,10025575,Aug
8,0,2008,10009907,Aug
8,0,2008,10015824,Aug
8,0,2008,10024550,Aug
8,0,2008,10009669,Aug
8,0,2008,10023241,Aug
8,0,2008,10014471,Aug
8,0,2008,10017638,Aug
8,0,2008,10024034,Aug
8,0,2008,10025252,Aug
8,0,2008,10000460,Aug
8,0,2008,10021986,Aug
8,0,2008,10022962,Aug
8,0,2008,10016549,Aug
8,0,2008,10024270,Aug
8,0,2008,10025495,Aug
8,0,2008,10025237,Aug
8,0,2008,10007121,Aug
8,0,2008,10025791,Aug
8,0,2008,10014546,Aug
8,0,2008,10027370,Aug
8,0,2008,10002765,Aug
8,0,2008,10025264,Aug
8,0,2008,10021412,Aug
8,0,2008,10019410,Aug
8,0,2008,10005006,Aug
8,0,2008,10026294,Aug
8,0,2008,10019942,Aug
8,0,2008,10020192,Aug
8,0,2008,10002506,Aug
8,0,2008,10022687,Aug
8,0,2008,10012422,Aug
8,0,2008,10020962,Aug
8,0,2008,10009652,Aug
8,0,2008,10011979,Aug
8,0,2008,10021736,Aug
8,0,2008,10020449,Aug
8,0,2008,10026868,Aug
8,0,2008,10024248,Aug
8,0,2008,10021911,Aug
8,0,2008,10020927,Aug
8,0,2008,10007134,Aug
8,0,2008,10025022,Aug
8,0,2008,10009606,Aug
8,0,2008,10018871,Aug
8,0,2008,10025063,Aug
8,0,2008,10025241,Aug
8,0,2008,10025024,Aug
8,0,2008,10021184,Aug
8,0,2008,10002746,Aug
8,0,2008,10024999,Aug
8,0,2008,10007268,Aug
8,0,2008,10013137,Aug
8,0,2008,10013252,Aug
8,0,2008,10025267,Aug
8,0,2008,10010904,Aug
8,0,2008,10023244,Aug
8,0,2008,10012399,Aug
8,0,2008,10007163,Aug
8,0,2008,10020256,Aug
8,0,2008,10018890,Aug
8,0,2008,10024246,Aug
8,0,2008,10025039,Aug
8,0,2008,10010855,Aug
8,0,2008,10022978,Aug
8,0,2008,10026291,Aug
8,0,2008,10025515,Aug
8,0,2008,10025288,Aug
8,0,2008,10019617,Aug
8,0,2008,10021270,Aug
8,0,2008,10017314,Aug
8,0,2008,10023760,Aug
8,0,2008,10002154,Aug
8,0,2008,10021380,Aug
8,0,2008,10026268,Aug
8,0,2008,10025758,Aug
8,0,2008,10016780,Aug
8,0,2008,10021297,Aug
8,0,2008,10025239,Aug
8,0,2008,10000474,Aug
8,0,2008,10010923,Aug
8,0,2008,10011499,Aug
8,0,2008,10025246,Aug
8,0,2008,10021203,Aug
8,0,2008,10021286,Aug
8,0,2008,10020864,Aug
8,0,2008,10009156,Aug
8,0,2008,10017290,Aug
8,0,2008,10020849,Aug
8,0,2008,10014810,Aug
8,0,2008,10002136,Aug
8,0,2008,10000458,Aug
8,0,2008,10003857,Aug
8,0,2008,10020281,Aug
8,0,2008,10021305,Aug
8,0,2008,10021107,Aug
8,0,2008,10025242,Aug
8,0,2008,10024477,Aug
8,0,2008,10012369,Aug
8,0,2008,10027572,Aug
8,0,2008,10024022,Aug
8,0,2008,10006917,Aug
8,0,2008,10013052,Aug
8,0,2008,10025247,Aug
8,0,2008,10002520,Aug
8,0,2008,10005236,Aug
8,0,2008,10019682,Aug
8,0,2008,10020388,Aug
8,0,2008,10016784,Aug
8,0,2008,10007536,Aug
8,0,2008,10007253,Aug
8,0,2008,10015956,Aug
8,0,2008,10007866,Aug
8,0,2008,10002150,Aug
8,0,2008,10025298,Aug
8,0,2008,10005861,Aug
8,0,2008,10013670,Aug
8,0,2008,10020491,Aug
8,0,2008,10011089,Aug
8,0,2008,10020364,Aug
8,0,2008,10023759,Aug
8,0,2008,10025062,Aug
8,0,2008,10021331,Aug
8,0,2008,10002137,Aug
8,0,2008,10020390,Aug
8,0,2008,10019420,Aug
8,0,2008,10019913,Aug
8,0,2008,10024499,Aug
8,0,2008,10024704,Aug
8,0,2008,10013426,Aug
8,0,2008,10027583,Aug
8,0,2008,10009654,Aug
8,0,2008,10002501,Aug
8,0,2008,10002709,Aug
8,0,2008,10021111,Aug
8,0,2008,10011198,Aug
8,0,2008,10025771,Aug
8,0,2008,10022746,Aug
8,0,2008,10023022,Aug
8,0,2008,10002115,Aug
8,0,2008,10013899,Aug
8,0,2008,10021459,Aug
8,0,2008,10009662,Aug
8,0,2008,10006983,Aug
8,0,2008,10018129,Aug
8,0,2008,10015886,Aug
8,0,2008,10009660,Aug
8,0,2008,10023757,Aug
8,0,2008,10019469,Aug
8,0,2008,10012600,Aug
8,0,2008,10011093,Aug
8,0,2008,10009672,Aug
8,0,2008,10008602,Aug
8,0,2008,10013870,Aug
8,0,2008,10026055,Aug
8,0,2008,10011821,Aug
8,0,2008,10007258,Aug
8,0,2008,10018363,Aug
8,0,2008,10019150,Aug
8,0,2008,10006836,Aug
8,0,2008,10025037,Aug
8,0,2008,10010974,Aug
8,0,2008,10019066,Aug
8,0,2008,10026843,Aug
8,0,2008,10014779,Aug
8,0,2008,10013871,Aug
8,0,2008,10025238,Aug
8,0,2008,10021804,Aug
8,0,2008,10004602,Aug
8,0,2008,10002140,Aug
8,0,2008,10025302,Aug
8,0,2008,10002161,Aug
8,0,2008,10021494,Aug
8,0,2008,10011546,Aug
8,0,2008,10025291,Aug
8,0,2008,10011600,Aug
8,0,2008,10027356,Aug
8,0,2008,10011360,Aug
8,0,2008,10018885,Aug
8,0,2008,10009643,Aug
8,0,2008,10020492,Aug
8,0,2008,10017576,Aug
8,0,2008,10010970,Aug
8,0,2008,10011623,Aug
8,0,2008,10012023,Aug
8,0,2008,10018868,Aug
8,0,2008,10020193,Aug
8,0,2008,10019952,Aug
8,0,2008,10013061,Aug
8,0,2008,10007183,Aug
8,0,2008,10025296,Aug
8,0,2008,10006916,Aug
8,0,2008,10022166,Aug
8,0,2008,10000473,Aug
8,0,2008,10016542,Aug
8,0,2008,10000457,Aug
8,0,2008,10012761,Aug
8,0,2008,10019105,Aug
8,0,2008,10012226,Aug
8,0,2008,10005922,Aug
8,0,2008,10002240,Aug
8,0,2008,10011286,Aug
8,0,2008,10002114,Aug
8,0,2008,10027348,Aug
8,0,2008,10012158,Aug
8,0,2008,10020715,Aug
8,0,2008,10024915,Aug
8,0,2008,10021418,Aug
8,0,2008,10016609,Aug
8,0,2008,10008893,Aug
8,0,2008,10021673,Aug
8,0,2008,10010832,Aug
8,0,2008,10007577,Aug
8,0,2008,10012128,Aug
8,0,2008,10025814,Aug
8,0,2008,10013341,Aug
8,0,2008,10006846,Aug
9,-4820.81,2008,10025302,Sep
9,-4326.64,2008,10021936,Sep
9,-2308.39,2008,10020927,Sep
9,-1002.9,2008,10012422,Sep
9,-360.9,2008,10018867,Sep
9,1.25,2008,10018644,Sep
9,6.71,2008,10002150,Sep
9,14.48,2008,10017852,Sep
9,20.77,2008,10025791,Sep
9,29.88,2008,10011923,Sep
9,31.65,2008,10024550,Sep
9,34.57,2008,10016045,Sep
9,34.82,2008,10002115,Sep
9,57.89,2008,10011842,Sep
9,61.45,2008,10027370,Sep
9,65.56,2008,10009645,Sep
9,74.02,2008,10006846,Sep
9,84.94,2008,10002140,Sep
9,90.72,2008,10025288,Sep
9,92.31,2008,10023003,Sep
9,104.35,2008,10014495,Sep
9,106.4,2008,10010974,Sep
9,112.38,2008,10023022,Sep
9,118.93,2008,10024016,Sep
9,119.25,2008,10007564,Sep
9,123.58,2008,10021185,Sep
9,127.24,2008,10013238,Sep
9,127.92,2008,10007566,Sep
9,130.68,2008,10009660,Sep
9,132.98,2008,10024499,Sep
9,137.56,2008,10022470,Sep
9,143.62,2008,10025264,Sep
9,143.78,2008,10021575,Sep
9,145.56,2008,10027053,Sep
9,148.93,2008,10007577,Sep
9,154.48,2008,10005138,Sep
9,167.79,2008,10019952,Sep
9,169.24,2008,10013061,Sep
9,171.78,2008,10020388,Sep
9,180.57,2008,10020446,Sep
9,180.6,2008,10000474,Sep
9,184.91,2008,10016780,Sep
9,192.99,2008,10018623,Sep
9,203.15,2008,10023703,Sep
9,203.8,2008,10009642,Sep
9,210.69,2008,10022456,Sep
9,216.65,2008,10002117,Sep
9,217.86,2008,10011093,Sep
9,219.29,2008,10020962,Sep
9,219.35,2008,10024541,Sep
9,226.19,2008,10018890,Sep
9,234.63,2008,10022755,Sep
9,258.54,2008,10025296,Sep
9,281.65,2008,10019617,Sep
9,307.77,2008,10018580,Sep
9,359.49,2008,10025237,Sep
9,364.95,2008,10020306,Sep
9,382.29,2008,10015824,Sep
9,427.01,2008,10025814,Sep
9,433.64,2008,10013039,Sep
9,444.6,2008,10006917,Sep
9,458.61,2008,10013232,Sep
9,468.75,2008,10021107,Sep
9,474.7,2008,10025300,Sep
9,499.71,2008,10025022,Sep
9,526.71,2008,10021380,Sep
9,529.76,2008,10014059,Sep
9,531.99,2008,10006983,Sep
9,532.07,2008,10020849,Sep
9,543.48,2008,10020256,Sep
9,549.18,2008,10011089,Sep
9,562.16,2008,10021184,Sep
9,620.47,2008,10002506,Sep
9,625.69,2008,10024009,Sep
9,654.07,2008,10013870,Sep
9,666.94,2008,10022962,Sep
9,702.39,2008,10011821,Sep
9,713.12,2008,10021305,Sep
9,782.75,2008,10018352,Sep
9,802.3,2008,10019400,Sep
9,806.94,2008,10009639,Sep
9,825.74,2008,10025241,Sep
9,862.69,2008,10025305,Sep
9,864.21,2008,10026606,Sep
9,903.42,2008,10002137,Sep
9,960.08,2008,10009652,Sep
9,1017.17,2008,10006093,Sep
9,1037.92,2008,10009662,Sep
9,1064.01,2008,10007258,Sep
9,1114.77,2008,10013052,Sep
9,1149.84,2008,10019420,Sep
9,1170.98,2008,10024034,Sep
9,1276.3,2008,10019410,Sep
9,1308.09,2008,10013899,Sep
9,1314.25,2008,10024477,Sep
9,1325.28,2008,10025515,Sep
9,1387.13,2008,10015793,Sep
9,1390.42,2008,10019909,Sep
9,1415.24,2008,10022978,Sep
9,1460.54,2008,10020491,Sep
9,1462.09,2008,10014238,Sep
9,1471.52,2008,10026581,Sep
9,1481.57,2008,10008602,Sep
9,1530.79,2008,10019388,Sep
9,1533.73,2008,10025284,Sep
9,1561.54,2008,10006916,Sep
9,1563.53,2008,10008134,Sep
9,1579.71,2008,10021242,Sep
9,1682.25,2008,10008893,Sep
9,1711.52,2008,10024010,Sep
9,1750.27,2008,10018665,Sep
9,1762.08,2008,10018871,Sep
9,1791.8,2008,10011499,Sep
9,1828.77,2008,10000458,Sep
9,1955.98,2008,10002746,Sep
9,1993.83,2008,10027575,Sep
9,1994.5,2008,10009633,Sep
9,2078.46,2008,10017314,Sep
9,2151.52,2008,10021179,Sep
9,2241.13,2008,10002240,Sep
9,2372.28,2008,10025252,Sep
9,2421.95,2008,10012128,Sep
9,2601.32,2008,10025771,Sep
9,2614.46,2008,10023793,Sep
9,2675.31,2008,10020281,Sep
9,2686.03,2008,10007121,Sep
9,2735.54,2008,10004255,Sep
9,2867.39,2008,10017072,Sep
9,2923.3,2008,10002139,Sep
9,2928.06,2008,10010970,Sep
9,2978.83,2008,10015030,Sep
9,3102.79,2008,10023538,Sep
9,3107.15,2008,10015886,Sep
9,3131.74,2008,10022687,Sep
9,3203.3,2008,10022490,Sep
9,3206.45,2008,10024704,Sep
9,3236.85,2008,10018885,Sep
9,3241.03,2008,10023760,Sep
9,3242.77,2008,10020492,Sep
9,3292.5,2008,10020390,Sep
9,3324.65,2008,10005922,Sep
9,3438.91,2008,10007866,Sep
9,3482.58,2008,10022764,Sep
9,3492.04,2008,10025246,Sep
9,3528.25,2008,10013341,Sep
9,3576.45,2008,10021494,Sep
9,3762.86,2008,10013252,Sep
9,3829.05,2008,10020192,Sep
9,3849.24,2008,10005236,Sep
9,3979.48,2008,10021411,Sep
9,4062.25,2008,10015011,Sep
9,4070.55,2008,10021270,Sep
9,4076.04,2008,10022750,Sep
9,4086.68,2008,10000466,Sep
9,4104.52,2008,10004602,Sep
9,4184.11,2008,10020449,Sep
9,4217.77,2008,10027356,Sep
9,4230.04,2008,10027560,Sep
9,4497.06,2008,10002501,Sep
9,4552.96,2008,10007123,Sep
9,4716.49,2008,10020915,Sep
9,4871.34,2008,10024248,Sep
9,4935.94,2008,10017290,Sep
9,5025.47,2008,10010855,Sep
9,5250.4,2008,10021286,Sep
9,5263.46,2008,10008593,Sep
9,5476.16,2008,10019682,Sep
9,5572.01,2008,10011623,Sep
9,5603.12,2008,10020662,Sep
9,5942.88,2008,10024915,Sep
9,5999.53,2008,10025248,Sep
9,6393.95,2008,10002765,Sep
9,6473.78,2008,10016549,Sep
9,6569.55,2008,10009907,Sep
9,6595.85,2008,10010882,Sep
9,6663.83,2008,10007183,Sep
9,6753.42,2008,10019678,Sep
9,7027.66,2008,10018877,Sep
9,7469.48,2008,10009672,Sep
9,7775.91,2008,10026294,Sep
9,7958.84,2008,10000460,Sep
9,8030.68,2008,10026078,Sep
9,8226.33,2008,10014810,Sep
9,8410.31,2008,10025758,Sep
9,8576.02,2008,10020909,Sep
9,8703.86,2008,10026522,Sep
9,9000.01,2008,10021911,Sep
9,9282.91,2008,10013670,Sep
9,9431.93,2008,10016784,Sep
9,9531.19,2008,10019900,Sep
9,9715.7,2008,10013188,Sep
9,9730.21,2008,10025037,Sep
9,10381.42,2008,10007253,Sep
9,10985.51,2008,10002136,Sep
9,11465,2008,10021139,Sep
9,11847.92,2008,10015325,Sep
9,12805.42,2008,10007591,Sep
9,12857.99,2008,10010717,Sep
9,12866.04,2008,10021668,Sep
9,14219.38,2008,10015956,Sep
9,14559.38,2008,10009653,Sep
9,14708.5,2008,10021736,Sep
9,15303.27,2008,10023241,Sep
9,17199.72,2008,10020445,Sep
9,17330.96,2008,10019150,Sep
9,17537.73,2008,10027583,Sep
9,18432.85,2008,10025239,Sep
9,19086.73,2008,10015275,Sep
9,19999.49,2008,10027572,Sep
9,20289.42,2008,10011360,Sep
9,20987.72,2008,10026291,Sep
9,21637.27,2008,10025299,Sep
9,23548.51,2008,10026868,Sep
9,23572.05,2008,10009643,Sep
9,24221.78,2008,10000472,Sep
9,24404.77,2008,10017576,Sep
9,25354.5,2008,10005006,Sep
9,25522.01,2008,10025287,Sep
9,27250.7,2008,10018129,Sep
9,27463.36,2008,10023964,Sep
9,27609.23,2008,10003857,Sep
9,27688.13,2008,10013426,Sep
9,27710.29,2008,10018363,Sep
9,28646.2,2008,10019942,Sep
9,28877.86,2008,10025778,Sep
9,30377.28,2008,10025024,Sep
9,31393.94,2008,10006836,Sep
9,32760.74,2008,10024725,Sep
9,33125.52,2008,10026268,Sep
9,33237.88,2008,10025062,Sep
9,33297.58,2008,10025304,Sep
9,33425.96,2008,10020639,Sep
9,33500.78,2008,10020364,Sep
9,33698.76,2008,10011546,Sep
9,36911.02,2008,10025269,Sep
9,39209.05,2008,10024246,Sep
9,39982.99,2008,10020193,Sep
9,41268.63,2008,10014779,Sep
9,42406.14,2008,10025063,Sep
9,42417.23,2008,10023780,Sep
9,43497.26,2008,10021203,Sep
9,44024.37,2008,10025575,Sep
9,44257.54,2008,10024022,Sep
9,47593.61,2008,10018868,Sep
9,48006.05,2008,10023759,Sep
9,50880.77,2008,10027381,Sep
9,53691.27,2008,10023489,Sep
9,57019,2008,10015789,Sep
9,58010.97,2008,10021459,Sep
9,58609.12,2008,10025238,Sep
9,63348.51,2008,10021297,Sep
9,71618.05,2008,10014471,Sep
9,81161.09,2008,10024270,Sep
9,83097.24,2008,10025291,Sep
9,90880.37,2008,10020663,Sep
9,91386.24,2008,10010923,Sep
9,95934.28,2008,10011979,Sep
9,108751.87,2008,10027119,Sep
9,111059.07,2008,10024999,Sep
9,137625.77,2008,10023471,Sep
9,150509.64,2008,10002161,Sep
9,158220.89,2008,10022167,Sep
9,173648.33,2008,10023275,Sep
9,177560.08,2008,10021804,Sep
9,183441.97,2008,10026299,Sep
9,184641.3,2008,10021222,Sep
9,205774.15,2008,10019066,Sep
9,219060.54,2008,10027348,Sep
9,277334.54,2008,10007536,Sep
9,283553.02,2008,10002142,Sep
9,477310.82,2008,10006919,Sep
9,600245.22,2008,10017638,Sep
9,663102.34,2008,10025039,Sep
9,964730.57,2008,10002154,Sep
9,0,2008,10015325,Sep
9,0,2008,10025305,Sep
9,0,2008,10025269,Sep
9,0,2008,10000455,Sep
9,0,2008,10022755,Sep
9,0,2008,10017072,Sep
9,0,2008,10014495,Sep
9,0,2008,10018352,Sep
9,0,2008,10020445,Sep
9,0,2008,10023275,Sep
9,0,2008,10021185,Sep
9,0,2008,10016045,Sep
9,0,2008,10019900,Sep
9,0,2008,10008593,Sep
9,0,2008,10023471,Sep
9,0,2008,10022167,Sep
9,0,2008,10027381,Sep
9,0,2008,10011981,Sep
9,0,2008,10006093,Sep
9,0,2008,10003749,Sep
9,0,2008,10004255,Sep
9,0,2008,10026581,Sep
9,0,2008,10025284,Sep
9,0,2008,10023489,Sep
9,0,2008,10019678,Sep
9,0,2008,10026522,Sep
9,0,2008,10025287,Sep
9,0,2008,10020639,Sep
9,0,2008,10007591,Sep
9,0,2008,10024009,Sep
9,0,2008,10025304,Sep
9,0,2008,10024010,Sep
9,0,2008,10018867,Sep
9,0,2008,10025248,Sep
9,0,2008,10018580,Sep
9,0,2008,10007123,Sep
9,0,2008,10025299,Sep
9,0,2008,10026078,Sep
9,0,2008,10000466,Sep
9,0,2008,10019388,Sep
9,0,2008,10020663,Sep
9,0,2008,10017852,Sep
9,0,2008,10025778,Sep
9,0,2008,10013188,Sep
9,0,2008,10015275,Sep
9,0,2008,10020662,Sep
9,0,2008,10025249,Sep
9,0,2008,10010935,Sep
9,0,2008,10007566,Sep
9,0,2008,10021179,Sep
9,0,2008,10008134,Sep
9,0,2008,10009633,Sep
9,0,2008,10022750,Sep
9,0,2008,10022456,Sep
9,0,2008,10021222,Sep
9,0,2008,10013232,Sep
9,0,2008,10015011,Sep
9,0,2008,10021139,Sep
9,0,2008,10019909,Sep
9,0,2008,10022490,Sep
9,0,2008,10020915,Sep
9,0,2008,10022470,Sep
9,0,2008,10026299,Sep
9,0,2008,10009653,Sep
9,0,2008,10023964,Sep
9,0,2008,10027119,Sep
9,0,2008,10026606,Sep
9,0,2008,10009657,Sep
9,0,2008,10023003,Sep
9,0,2008,10000472,Sep
9,0,2008,10015793,Sep
9,0,2008,10024725,Sep
9,0,2008,10009639,Sep
9,0,2008,10018665,Sep
9,0,2008,10021936,Sep
9,0,2008,10014238,Sep
9,0,2008,10009645,Sep
9,0,2008,10025575,Sep
9,0,2008,10009907,Sep
9,0,2008,10024550,Sep
9,0,2008,10009669,Sep
9,0,2008,10023241,Sep
9,0,2008,10014471,Sep
9,0,2008,10017638,Sep
9,0,2008,10024034,Sep
9,0,2008,10025252,Sep
9,0,2008,10000460,Sep
9,0,2008,10022962,Sep
9,0,2008,10016549,Sep
9,0,2008,10002244,Sep
9,0,2008,10024270,Sep
9,0,2008,10025237,Sep
9,0,2008,10007121,Sep
9,0,2008,10025791,Sep
9,0,2008,10027370,Sep
9,0,2008,10002765,Sep
9,0,2008,10022725,Sep
9,0,2008,10012425,Sep
9,0,2008,10025264,Sep
9,0,2008,10019410,Sep
9,0,2008,10005006,Sep
9,0,2008,10026294,Sep
9,0,2008,10019942,Sep
9,0,2008,10020192,Sep
9,0,2008,10002506,Sep
9,0,2008,10000461,Sep
9,0,2008,10022687,Sep
9,0,2008,10012422,Sep
9,0,2008,10024016,Sep
9,0,2008,10020962,Sep
9,0,2008,10009652,Sep
9,0,2008,10011979,Sep
9,0,2008,10021736,Sep
9,0,2008,10020449,Sep
9,0,2008,10026868,Sep
9,0,2008,10024248,Sep
9,0,2008,10021911,Sep
9,0,2008,10020927,Sep
9,0,2008,10023538,Sep
9,0,2008,10025022,Sep
9,0,2008,10013238,Sep
9,0,2008,10021223,Sep
9,0,2008,10018871,Sep
9,0,2008,10025063,Sep
9,0,2008,10020184,Sep
9,0,2008,10025241,Sep
9,0,2008,10025024,Sep
9,0,2008,10021184,Sep
9,0,2008,10009623,Sep
9,0,2008,10002746,Sep
9,0,2008,10024999,Sep
9,0,2008,10007268,Sep
9,0,2008,10006805,Sep
9,0,2008,10013252,Sep
9,0,2008,10011724,Sep
9,0,2008,10021575,Sep
9,0,2008,10021242,Sep
9,0,2008,10020256,Sep
9,0,2008,10018890,Sep
9,0,2008,10024246,Sep
9,0,2008,10025039,Sep
9,0,2008,10010855,Sep
9,0,2008,10022978,Sep
9,0,2008,10026291,Sep
9,0,2008,10025515,Sep
9,0,2008,10025288,Sep
9,0,2008,10020909,Sep
9,0,2008,10019617,Sep
9,0,2008,10021270,Sep
9,0,2008,10017314,Sep
9,0,2008,10023760,Sep
9,0,2008,10002154,Sep
9,0,2008,10021380,Sep
9,0,2008,10027053,Sep
9,0,2008,10026268,Sep
9,0,2008,10025758,Sep
9,0,2008,10016780,Sep
9,0,2008,10021297,Sep
9,0,2008,10025239,Sep
9,0,2008,10000474,Sep
9,0,2008,10010923,Sep
9,0,2008,10011923,Sep
9,0,2008,10011499,Sep
9,0,2008,10025246,Sep
9,0,2008,10021203,Sep
9,0,2008,10021286,Sep
9,0,2008,10020864,Sep
9,0,2008,10009156,Sep
9,0,2008,10006919,Sep
9,0,2008,10017290,Sep
9,0,2008,10020849,Sep
9,0,2008,10014810,Sep
9,0,2008,10002136,Sep
9,0,2008,10000458,Sep
9,0,2008,10003857,Sep
9,0,2008,10020281,Sep
9,0,2008,10021305,Sep
9,0,2008,10021107,Sep
9,0,2008,10024477,Sep
9,0,2008,10027572,Sep
9,0,2008,10024022,Sep
9,0,2008,10006917,Sep
9,0,2008,10013052,Sep
9,0,2008,10025247,Sep
9,0,2008,10005236,Sep
9,0,2008,10019682,Sep
9,0,2008,10020388,Sep
9,0,2008,10016784,Sep
9,0,2008,10007536,Sep
9,0,2008,10007253,Sep
9,0,2008,10015956,Sep
9,0,2008,10007866,Sep
9,0,2008,10002150,Sep
9,0,2008,10013670,Sep
9,0,2008,10020491,Sep
9,0,2008,10011089,Sep
9,0,2008,10023780,Sep
9,0,2008,10020364,Sep
9,0,2008,10023759,Sep
9,0,2008,10025062,Sep
9,0,2008,10021668,Sep
9,0,2008,10002137,Sep
9,0,2008,10020390,Sep
9,0,2008,10011842,Sep
9,0,2008,10019420,Sep
9,0,2008,10024499,Sep
9,0,2008,10024704,Sep
9,0,2008,10013426,Sep
9,0,2008,10027583,Sep
9,0,2008,10009654,Sep
9,0,2008,10002501,Sep
9,0,2008,10002709,Sep
9,0,2008,10008381,Sep
9,0,2008,10025771,Sep
9,0,2008,10023022,Sep
9,0,2008,10002115,Sep
9,0,2008,10013899,Sep
9,0,2008,10021459,Sep
9,0,2008,10009662,Sep
9,0,2008,10006983,Sep
9,0,2008,10018129,Sep
9,0,2008,10024541,Sep
9,0,2008,10013039,Sep
9,0,2008,10015886,Sep
9,0,2008,10023757,Sep
9,0,2008,10027575,Sep
9,0,2008,10011093,Sep
9,0,2008,10009672,Sep
9,0,2008,10008602,Sep
9,0,2008,10011821,Sep
9,0,2008,10015030,Sep
9,0,2008,10007258,Sep
9,0,2008,10018363,Sep
9,0,2008,10019150,Sep
9,0,2008,10006836,Sep
9,0,2008,10025037,Sep
9,0,2008,10010974,Sep
9,0,2008,10019066,Sep
9,0,2008,10014779,Sep
9,0,2008,10025238,Sep
9,0,2008,10021804,Sep
9,0,2008,10004602,Sep
9,0,2008,10002140,Sep
9,0,2008,10025302,Sep
9,0,2008,10002161,Sep
9,0,2008,10021494,Sep
9,0,2008,10011546,Sep
9,0,2008,10025291,Sep
9,0,2008,10027356,Sep
9,0,2008,10011360,Sep
9,0,2008,10018885,Sep
9,0,2008,10009643,Sep
9,0,2008,10020492,Sep
9,0,2008,10017576,Sep
9,0,2008,10010970,Sep
9,0,2008,10011623,Sep
9,0,2008,10018868,Sep
9,0,2008,10020193,Sep
9,0,2008,10019952,Sep
9,0,2008,10013061,Sep
9,0,2008,10002142,Sep
9,0,2008,10007183,Sep
9,0,2008,10025296,Sep
9,0,2008,10006916,Sep
9,0,2008,10010717,Sep
9,0,2008,10000457,Sep
9,0,2008,10005922,Sep
9,0,2008,10002240,Sep
9,0,2008,10027348,Sep
9,0,2008,10012158,Sep
9,0,2008,10024915,Sep
9,0,2008,10008893,Sep
9,0,2008,10010832,Sep
9,0,2008,10007577,Sep
9,0,2008,10012128,Sep
9,0,2008,10025814,Sep
9,0,2008,10021411,Sep
9,0,2008,10022764,Sep
9,0,2008,10020446,Sep
9,0,2008,10024919,Sep
9,0,2008,10019400,Sep
9,0,2008,10020306,Sep
9,0,2008,10002139,Sep
9,0,2008,10002117,Sep
9,0,2008,10010882,Sep
9,0,2008,10014059,Sep
9,0,2008,10025300,Sep
9,0,2008,10020239,Sep
9,0,2008,10021232,Sep
10,-2121.94,2008,10013052,Oct
10,-929.87,2008,10020171,Oct
10,-128.43,2008,10012226,Oct
10,5.86,2008,10021412,Oct
10,11.13,2008,10021111,Oct
10,21.23,2008,10021986,Oct
10,30.58,2008,10007355,Oct
10,31.29,2008,10025771,Oct
10,35.89,2008,10017290,Oct
10,43.93,2008,10017314,Oct
10,61.4,2008,10018890,Oct
10,62.38,2008,10026078,Oct
10,63.41,2008,10006983,Oct
10,67.2,2008,10020927,Oct
10,71.02,2008,10024541,Oct
10,74.06,2008,10025243,Oct
10,93.71,2008,10023003,Oct
10,99.31,2008,10014495,Oct
